status,Accept.,I..low.state.,I..high...low.,S.N,Nb.d,tau_on.median..s.,tau_off.median..s.,tau_on.max..s.,tau_off.max..s.,tau_on_CV,tau_off_CV
Methylated,N,18.77250277,498.2001977,2.600285641,2,207.2,196.4,207.2,297.6,0,0.728708821
Methylated,N,20.84466416,368.5670815,1.490308883,16,13.4,27.2,42.8,169.6,0.953887549,1.23147704
Methylated,Y,-36.67189183,360.9144051,2.753440882,32,3.2,14,29.6,87.2,1.185828798,1.019534942
Methylated,Y,-19.34108248,476.60949,2.075044847,13,28.8,33.2,108.8,179.6,1.048080059,1.178952979
Methylated,N,25.26841917,429.4736411,2.046132164,8,25.6,37.2,258.8,158,1.569257299,1.064631879
Methylated,Y,-5.744944481,498.550153,2.380720738,20,8.2,32.8,37.6,140,0.961278935,0.92598837
Methylated,Y,-43.02017618,497.2379056,1.812402032,17,4.4,16,65.2,162.8,1.27913672,1.348432651
Methylated,Y,15.11551592,447.4604305,1.743693759,12,19,46.8,74,161.6,1.071233394,0.828449337
Methylated,Y,3.385996493,488.5280628,1.801465281,15,19.8,13,83.2,139.6,1.072903787,1.180723049
Methylated,Y,85.67133221,701.8692807,2.516806459,24,10.6,14.8,86,76.4,1.199111026,1.032507402
Methylated,N,-16.82983408,454.5662313,2.788407283,28,1.4,12,200,82,3.104754354,1.1010863
Methylated,Y,59.01512112,603.7420549,2.346999728,26,10.8,17.4,45.2,76.4,0.939164884,0.951377519
Methylated,Y,71.99424278,544.3160777,2.0080479,26,6,12.4,89.2,100.8,1.526528592,1.246603105
Methylated,Y,5.808700574,487.069243,1.937291738,18,8.8,21.8,62.8,128.4,1.217154713,1.132297668
Methylated,Y,51.79582348,689.0897009,2.980666723,40,6,10.4,80,42.4,1.470404461,0.824037197
Methylated,N,-26.76436182,410.747296,1.515959168,12,1,87.2,117.2,129.6,2.324898248,0.69884335
Methylated,Y,47.77778518,419.9402368,2.249512713,38,4,13.4,49.6,100.8,1.382827929,1.132525233
Methylated,Y,99.35528029,621.2614496,3.495063228,54,2.8,10.8,54.8,42.8,1.553097586,0.817812676
Methylated,Y,228.2936791,633.6705874,3.376487521,50,4.4,10.4,53.2,54,1.337828086,1.012230874
Methylated,Y,49.28952888,387.30402,2.021866047,28,9.4,19.2,54.4,115.6,1.208447869,1.059540385
Methylated,N,17.05662299,445.1452847,1.562031834,16,7.2,34.8,45.2,225.6,1.023086863,1.351601527
Methylated,Y,91.52738975,550.1883033,2.539728935,51,4.4,9.4,39.6,46.8,1.064625391,0.873326378
Methylated,Y,73.56750361,494.0046772,2.340622363,30,11.6,17.2,56.4,55.2,1.180924605,0.76845316
Methylated,N,274.235469,613.054975,2.963275718,32,12.4,8,40.8,80.8,0.847229152,1.029230418
Methylated,N,50.70354088,636.4845193,2.512143416,33,8,7.6,82.8,82.4,1.231720497,1.236107542
Methylated,Y,23.16035158,537.9577143,2.119540996,25,5.6,20,82,112.4,1.629933119,0.985869612
Methylated,N,93.15452252,506.8600165,2.966165302,34,11.6,6.2,122.4,47.2,1.28628886,1.256164985
Methylated,Y,109.5406526,702.9811352,3.091248065,26,6.4,15.2,79.6,100.4,1.284295427,1.016101664
Methylated,Y,-23.40842578,446.8870651,2.328341549,30,6,20.2,63.6,63.2,1.437939137,0.873735128
Methylated,Y,-29.52188876,249.9656693,3.147248322,32,3.8,10.8,32,128.4,1.286138802,1.196917696
Methylated,N,350.456701,548.4163939,2.895949988,39,9,7.8,95.6,37.2,1.295194309,0.913918142
Methylated,Y,77.91406872,373.2390993,2.248106212,20,13.6,35.2,106,70.4,1.499086263,0.739644377
Methylated,N,32.57118451,487.1341745,2.503111518,22,1.6,15,78.4,102.8,1.742723044,1.091853091
Methylated,Y,14.92825132,337.016142,2.289320612,38,4.8,11,30.4,108,1.120911963,1.134237112
Methylated,N,23.6236671,397.660079,2.284099708,56,0.8,10,42,57.6,1.989727545,1.027475538
Methylated,Y,219.5035635,590.9199524,2.856830084,34,7.2,12.8,74.8,60.8,1.319239572,0.974577
Methylated,Y,120.7266109,545.7120202,2.543295017,20,23.4,20.4,75.2,102,1.000966776,1.113653021
Methylated,N,9.007845404,444.3913003,1.912100503,4,61.4,91.2,92,345.2,0.704803502,1.025696219
Methylated,N,76.02153516,359.1921573,1.879135662,6,26.4,55.2,26.4,410.8,0.183848968,1.433885932
Methylated,Y,49.05027863,578.2409404,2.760398816,45,4,9.6,65.6,86,1.500112601,1.221861986
Methylated,N,53.52602002,544.3410897,2.644567889,40,2.4,10.4,70.8,58.4,1.724005865,0.87414162
Methylated,Y,45.38870801,425.6013887,2.031175144,26,21.6,11.4,38.4,86.4,0.732925065,1.158533655
Methylated,N,10.31717654,605.7499664,1.862308706,12,13.6,8.8,200,186.8,1.853823652,1.378077354
Methylated,Y,33.00275418,610.9089692,2.892984486,32,5,14,87.2,62,1.550431572,0.949096673
Methylated,Y,2.120255273,563.6098997,2.711513713,30,6,9,52.8,89.6,1.200170076,1.112092913
Methylated,Y,-26.80459548,425.0122868,3.474531077,40,2.6,22,21.6,105.6,1.157929309,1.028310397
Methylated,Y,-40.68778359,447.3794979,1.769336403,6,100.8,90.2,116.8,181.2,0.835472994,0.878590038
Methylated,Y,26.8332158,467.087042,2.088528986,16,10.6,36.8,91.6,97.6,1.518549443,0.573375407
Methylated,Y,132.8863262,637.1309529,2.780444493,28,8.8,18.8,94.4,62.8,1.43424961,0.740734707
Methylated,Y,-49.47506958,226.404571,2.34552418,16,13,20.4,60.4,201.2,1.083443067,1.283448277
Methylated,Y,94.32853954,666.9776231,2.868747848,32,7.4,10.8,46,95.2,1.222334418,1.172262754
Methylated,N,65.40198617,543.6479675,2.66057856,41,2.8,6.4,83.2,103.6,1.738678377,1.462188238
Methylated,Y,131.6684838,562.2704444,2.970792717,38,4.4,8.6,113.2,62.4,1.745416565,1.085902823
Methylated,Y,47.19830511,471.8862886,2.598612995,25,11.6,14.8,54.8,190.8,1.075636609,1.550743028
Methylated,Y,-32.37333146,163.5610375,1.534323767,10,6,64.2,30.8,195.2,1.294489792,0.916471675
Methylated,Y,5.909873623,240.7412883,2.642143851,16,7.4,31.2,70.4,166.8,1.30662048,1.072462683
Methylated,Y,80.98191264,466.0014295,2.223865925,25,6.4,17.6,108,98.4,1.759849111,0.926803508
Methylated,Y,35.41586856,525.9009329,2.598508774,28,3.4,12.4,119.6,55.2,1.786662889,0.913466878
Methylated,N,27.70469595,545.309322,2.613409654,18,20,13.6,77.6,221.2,1.037907965,1.792335803
Methylated,Y,13.25336832,494.7206138,2.884860058,17,7.6,42,93.6,142.4,1.666219992,0.96222302
Methylated,Y,24.62161708,517.856614,2.202992531,18,31.2,11.2,102.4,100.4,1.007603167,1.062828246
Methylated,Y,-13.49511019,511.8761703,2.20127223,20,3,30.4,81.6,83.6,1.568890674,0.819838962
Methylated,Y,479.2163472,548.2709559,2.292333318,26,10.8,13.8,55.2,93.2,1.070570728,1.084099468
Methylated,N,-15.71532266,510.7105818,3.458308872,50,2,13.4,50.4,68.8,2.006170698,0.978073438
Methylated,Y,-20.3012227,343.7339874,1.663102277,17,6.4,29.6,64.4,155.2,1.241678432,1.016584568
Methylated,N,90.50755824,687.6325416,3.235575,11,27.8,15,46.8,300.8,0.625662769,1.616653559
Methylated,N,30.71397357,380.3864919,2.108350075,24,1.4,21.6,52.8,158.4,1.88405338,1.305946045
Methylated,Y,114.0664732,634.4053979,2.441987258,28,8.2,16.4,43.6,62.4,0.974558629,0.914868302
Methylated,N,29.50550506,436.8705337,2.146236414,19,2.2,25.4,89.6,121.6,1.754042889,1.05528444
Methylated,Y,53.32390012,433.6077895,2.439206248,34,10,18,84.4,40,1.319544094,0.812491905
Methylated,Y,-1.249202654,365.1590821,3.381879403,34,6,18.4,60.8,98,1.491476952,1.042020782
Methylated,N,194.9843203,778.0307481,3.953153917,42,5.2,7.4,74.8,68.4,1.345823412,1.246420313
Methylated,Y,152.6238593,521.7658052,2.947653508,38,7.2,9.6,42.8,108.8,1.072794833,1.436451089
Methylated,Y,-9.529887583,520.3389815,2.393339006,14,13.6,33,100,158.4,1.444901945,1.105355842
Methylated,Y,36.89322323,420.1614865,2.027833919,35,4.6,18.4,44.4,75.6,1.320563438,0.899974891
Methylated,Y,128.8809467,455.7680502,1.734014363,20,7.6,37.6,47.6,117.6,1.058296631,0.805023499
Methylated,N,8.78459397,384.1235737,1.690031687,17,7.6,14.4,54,228.4,1.177770544,1.467012688
Methylated,Y,84.35525753,668.4737565,2.766016036,18,15.2,22,113.2,144.8,1.27928749,1.207906808
Methylated,N,14.1332263,334.2206294,2.970392216,12,8.8,36.8,50,284.4,1.154563468,1.436928926
Methylated,Y,-7.924470645,407.7105591,2.73356998,30,4.4,18.6,46,106.8,1.448117228,1.041283855
Methylated,Y,17.38676894,439.8028051,2.020995359,37,3.6,12.8,81.6,61.2,1.570855744,1.078934068
Methylated,Y,-5.813583611,594.219656,2.994340562,52,4.4,8.8,54.8,48.8,1.451601405,0.900424008
Methylated,Y,7.74202169,541.0243258,1.506658035,10,24.4,53.4,65.6,191.2,0.774189783,1.045007792
Methylated,Y,121.7788751,587.2594369,2.908811288,44,6.4,14.8,32,60.8,1.067947428,0.889590968
Methylated,N,135.8401233,447.6062736,2.855132459,61,6.8,4.8,45.2,56,1.0392097,1.202221553
Methylated,Y,56.5897619,507.2508621,2.419221544,19,18.2,18,67.6,98,0.88281158,1.081332662
Methylated,N,33.92903128,584.7790939,3.011222207,47,1.6,7,71.6,70,1.841953205,1.193631981
Methylated,Y,14.49246969,560.1029453,2.296648579,15,16.6,46,81.6,95.2,0.995534182,0.548476838
Methylated,Y,147.3389089,613.476149,2.427770231,16,24.6,30,63.2,179.2,0.759416096,1.322187765
Methylated,Y,9.948598963,496.0830891,2.078654724,27,12.8,12.6,66,155.2,1.263792603,1.533165996
Methylated,Y,49.79331885,421.657384,2.820794844,36,5.6,9.2,51.6,67.6,1.102895462,0.998769664
Methylated,N,-22.08162299,451.6138725,1.962915403,12,8.8,20,97.2,256,1.385926863,1.454182887
Methylated,Y,18.75034806,463.2983073,2.301064552,12,17.4,36.8,87.2,166,0.989682013,1.106951005
Methylated,Y,128.2988262,492.2209959,2.813514404,21,8.4,32.4,66.4,80.8,1.047926948,0.799844705
Methylated,Y,173.4581461,426.1147135,2.115000578,14,4,57.6,58.8,153.2,1.56100048,0.882566731
Methylated,Y,38.68369098,455.6586693,2.035848658,22,18,19.8,59.6,123.2,0.882910828,1.21984833
Methylated,Y,46.22971917,536.3905734,2.239495963,32,5.6,11.6,55.6,181.6,1.271684169,1.734286977
Methylated,N,81.42489127,751.2840612,3.638281826,20,3.2,26.4,183.6,78.8,2.405081494,0.844478719
Methylated,N,-21.00962077,399.0000351,2.893277618,56,2.4,9.2,39.2,46.8,1.385046882,0.968805238
Methylated,Y,74.28926477,518.1602536,2.511809113,18,15.6,13.6,68,120,0.928504465,1.099145215
Methylated,Y,-1.453326631,585.2598936,2.993337805,16,8.4,10,118.8,134.4,1.533541608,1.166551138
Methylated,N,30.47618749,417.0033341,1.755708774,52,0.8,4,42.4,124.4,2.083588013,2.02126086
Methylated,Y,0.047045952,611.3016456,3.346705571,16,5.6,35.2,62.4,186,1.439540681,1.087870533
Methylated,N,21.13831022,380.8431901,1.855055915,6,58.4,102.2,99.6,162.8,0.637732512,0.549043734
Methylated,N,-71.64118447,304.6206276,2.125599123,8,3.2,74.4,26.8,288.8,1.468747236,0.904490512
Methylated,Y,56.79090675,464.8590112,2.350697135,20,7.6,14.8,102.8,146,1.455387806,1.197860104
Methylated,Y,-13.72659916,372.9789834,1.970333328,16,9.8,42,125.2,105.6,1.793964505,0.770461539
Methylated,Y,34.03862083,392.3334183,2.820485256,22,8.8,25,76,100.8,1.32214415,1.015804374
Methylated,N,-7.877946471,537.9835762,1.449315049,10,8.4,54.2,90.4,207.2,1.479433589,1.085781937
Methylated,Y,48.98792739,618.9541827,2.684741628,27,8.4,11.8,82,86,1.150071064,1.04470859
Methylated,Y,161.1470021,712.4468936,3.1329122,45,10.8,9.6,44,53.6,0.924413758,0.907503037
Methylated,Y,73.14167105,669.7677977,3.028006721,22,8,13,108,108.8,1.415822283,1.141597504
Methylated,N,42.67990675,617.4228873,4.194560535,36,3,12,81.2,197.2,2.006097066,1.936009181
Methylated,Y,10.95628381,422.5910281,2.949002666,34,4.8,18.6,33.2,99.2,1.006263147,1.046616205
Methylated,N,121.2236612,584.7030732,2.21620541,22,3.6,15,43.2,272.8,1.21900344,1.882187323
Methylated,Y,-2.594287049,486.146435,1.830559262,18,11.6,21.4,59.6,143.6,1.025700654,1.10574992
Methylated,N,76.2068045,354.7548504,1.949882709,10,16.8,27.4,97.2,210.4,1.208409759,1.066843651
Methylated,Y,70.47397241,579.3707207,2.198821035,19,31,34.2,51.6,62.8,0.718138443,0.625096169
Methylated,N,55.8915013,413.0546909,1.458387025,14,6,18.2,39.6,239.6,1.244059176,1.51529711
Methylated,Y,-14.42531356,525.047529,2.660956756,16,3,35.2,70.4,126,1.470376085,1.01392973
Methylated,Y,-0.94404781,366.2166954,2.623289434,24,9.8,21.6,49.2,154.4,1.116502475,1.273896659
Methylated,Y,88.53910211,654.8857844,4.401602491,42,4,13.8,77.2,70.4,1.881772684,1.004249186
Methylated,N,181.4879533,597.5640448,2.463194865,28,12,6,86,90.8,1.160144804,1.32927591
Methylated,Y,41.79201192,524.6262095,2.731514942,26,8.8,22.2,44,106.4,1.104081356,0.955928985
Methylated,Y,151.9508904,515.6823557,2.239737874,18,16.4,36.4,71.6,94,0.895207595,0.8475745
Methylated,Y,0.613575564,317.7270259,2.454402403,18,9.2,20,99.2,100.8,1.332016041,1.099534067
Methylated,Y,428.6457323,545.2222079,2.699569002,39,6,11.6,97.2,40.8,1.515092011,0.808065207
Methylated,Y,35.22048857,568.5798301,2.523914567,22,8.8,32.8,43.6,91.6,1.047723057,0.836295085
Methylated,Y,38.62482066,667.9304036,2.734772349,28,4.2,8.8,72.4,118,1.257866474,1.562496209
Methylated,N,63.60344417,447.8775592,2.444249118,26,2,24.2,145.6,78.4,2.369513985,0.787053599
Methylated,Y,29.65311029,431.7823685,2.653469531,44,6.2,13.6,42.8,107.6,1.123331459,1.142921922
Methylated,Y,55.56308076,317.9940224,2.320298216,23,6.8,28,33.2,132.8,1.028919176,0.959100424
Methylated,Y,68.06165446,609.1777433,2.901184596,40,6,12,80.8,53.2,1.613167399,0.77308132
Methylated,N,-22.96385281,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,21.20926781,517.7151056,2.197946431,14,9.6,16.4,134,154.4,1.325606671,1.210307444
Methylated,Y,-28.64692503,271.341244,2.063199455,20,5,34,72,126.4,1.76463299,0.976060544
Methylated,Y,20.69673706,507.8758298,1.978324187,24,10.2,15.2,39.2,150,0.798856046,1.326900029
Methylated,Y,88.49101579,412.6470538,2.165424434,23,11,21.2,71.6,93.2,1.078487276,0.923954909
Methylated,Y,93.27300742,372.7727537,2.524592701,28,14,18,58.8,50.8,0.846482373,0.68876828
Methylated,N,138.8784969,528.5813817,2.895782605,44,6.4,7.6,41.2,46.8,1.138296696,0.987013576
Methylated,N,-4.224189113,353.4652731,1.427109725,12,8.2,47.2,35.6,317.6,1.132037219,1.479312406
Methylated,Y,101.2121676,400.6616773,1.762744452,14,25.6,27.6,72.4,125.6,0.809135455,0.897999112
Methylated,Y,106.9101825,584.0888463,3.035905044,38,4.4,10.2,86,80.4,1.436997437,1.256852504
Methylated,N,83.35656964,582.5016524,2.892970393,46,6.4,7.4,101.6,44.4,1.475204285,1.027775549
Methylated,Y,310.9445658,642.3269215,2.506873373,34,8.8,11.6,75.6,75.2,1.179004107,1.011930313
Methylated,Y,11.30320267,514.4655302,2.393693053,28,5.4,21.2,39.2,91.2,1.308362643,0.849392852
Methylated,Y,230.0357423,581.9194376,2.945149393,20,11.6,12.8,82.8,122,1.269112525,1.198816371
Methylated,Y,-2.902215203,374.8049148,2.06196139,14,31.2,18.4,73.2,141.6,0.668248911,1.29754344
Methylated,Y,-2.011929688,552.2507075,2.142333562,16,11.6,16.4,79.2,141.6,1.143298519,1.169479178
Methylated,Y,-16.22617642,467.9107422,2.358479225,25,6.4,41.2,31.6,74,0.987596313,0.632788941
Methylated,Y,19.47134316,495.1760461,2.459898826,13,9.6,60.8,97.2,155.2,1.615850056,0.834299149
Methylated,N,-34.27133867,NA,NA,0,NA,600,NA,600,NA,0
Methylated,N,-28.50206492,355.1955128,3.908444996,24,1.6,27.2,16.4,172,1.309434457,1.106768602
Methylated,Y,28.74888632,530.5316365,2.921442962,26,8.4,22.2,64.4,98,1.284587654,0.911955385
Methylated,Y,145.1353504,648.1598154,3.157271021,10,16,25.8,124.8,189.6,1.207165275,1.251043698
Methylated,Y,41.45777886,395.32242,1.534462165,14,14.8,30.2,38.8,187.6,0.78173596,1.062690176
Methylated,Y,158.2613795,366.6444419,2.060811901,14,20.4,48.8,81.2,126.4,0.99926402,0.676602556
Methylated,Y,-21.78389867,535.5929125,2.838843209,30,7.6,17.6,45.2,102.4,1.030537044,1.079747387
Methylated,Y,32.25929481,388.422395,2.214747202,20,3.6,13.6,81.2,152,1.456234241,1.368240453
Methylated,Y,1.20722111,396.1885813,1.952102956,14,17.2,56.4,74.4,122,1.171418893,0.735441361
Methylated,Y,39.61541396,456.2198854,2.244443229,11,11.2,60,29.6,170.8,0.974768183,0.64360178
Methylated,Y,45.8235453,545.2285201,1.987482927,14,20.4,32.8,52,168,0.616660357,1.147221381
Methylated,N,185.9562996,559.3660485,3.038385503,36,7.2,8,39.6,94.4,1.067399937,1.143437886
Methylated,Y,31.15327109,585.5638843,3.170746639,32,5.2,17.2,84.4,78.4,1.764461508,0.940697779
Methylated,Y,39.90671532,574.2822538,2.872570893,30,4,10.4,89.6,80.8,1.549109093,1.114597748
Methylated,Y,120.2648816,472.2522302,2.54936262,25,4.4,24.8,32.4,116,1.033127512,0.79956424
Methylated,Y,81.95241,398.5314138,1.822491929,20,9.8,34.8,46.8,171.2,1.121858142,1.124100137
Methylated,N,86.43697367,561.1968075,2.614082997,34,1.2,14.2,61.2,99.6,1.775367139,1.197975932
Methylated,Y,58.82453755,598.8462488,2.199472424,30,7.6,11,46.8,97.2,1.121719343,1.178322522
Methylated,Y,-12.44159528,405.1979135,2.194234125,22,10.4,32,34,133.6,0.980833383,1.058383896
Methylated,N,104.1440775,595.7207588,3.196030205,60,5.6,7.6,36.4,34.8,1.09915981,0.867225555
Methylated,Y,10.70501731,524.1566183,2.029424811,12,17.4,52.8,111.6,106.4,1.289074559,0.714734314
Methylated,Y,15.00750955,508.342214,3.051135291,22,8,27.2,39.2,123.6,0.971098718,1.01067052
Methylated,Y,-32.48100413,521.6112288,2.24973018,24,12.8,26,44.8,107.6,0.843753697,0.858735137
Methylated,Y,61.95605293,297.533903,2.268148497,31,9.6,9.4,110.8,91.2,1.535217374,1.217752248
Methylated,N,46.51291842,651.5208663,3.19031454,56,2.6,7.6,48.4,43.6,1.427138181,0.925716139
Methylated,Y,-65.03228552,281.3725206,2.171522485,20,5.2,33.6,19.2,175.6,1.004433133,1.071136289
Methylated,Y,60.80973006,507.6868081,1.979812634,20,13.8,9.6,56,184,1.022093501,1.411923144
Methylated,N,270.8689239,444.6403351,2.090745666,16,28.6,6.8,146.4,166,1.241642791,1.616954993
Methylated,N,41.02063042,560.1838432,2.0583576,15,31.8,6.2,138,125.6,1.089180874,1.507885341
Methylated,Y,71.59735155,524.2623407,2.362580571,20,4.2,24,86.8,93.6,1.53090657,0.905884569
Methylated,Y,439.4633928,531.1225293,2.892633715,50,4.8,11.2,42.4,36.8,1.065800587,0.738615375
Methylated,Y,73.88243341,566.4950436,3.260807606,31,3.6,20,91.2,83.2,1.752243983,0.87042511
Methylated,Y,38.82041613,666.8436714,2.883671501,31,10,11.8,75.6,125.2,1.337017372,1.370172557
Methylated,Y,-14.63016744,578.6850095,2.557819864,28,8.4,22,67.2,93.2,1.249998777,0.905458259
Methylated,Y,84.10261226,473.6609861,2.904796687,25,8.8,38.8,19.2,123.2,0.627409094,0.837836295
Methylated,Y,225.2699836,551.9461733,2.824545822,32,4.6,12.8,72.4,100.4,1.608524035,1.122794796
Methylated,Y,19.95511811,590.9838924,2.804721439,34,9.2,14.6,46.8,112,1.092532698,1.220948111
Methylated,Y,23.3781377,504.3909491,1.979747798,28,7,11.2,28.4,119.2,0.937267371,1.270431585
Methylated,Y,21.08715832,405.5364827,2.548559433,26,9.6,21.8,39.6,107.2,0.855974104,1.018935077
Methylated,Y,43.72425197,510.9357548,2.540439359,40,13.4,10.4,41.6,55.2,0.840354727,0.996856959
Methylated,Y,-22.19549945,364.1987302,2.27110668,30,5.2,17.4,45.6,89.6,1.264937791,0.960551019
Methylated,Y,-19.05427039,594.4173255,2.004075491,24,4.4,15.2,50.8,112,1.381622306,1.169487664
Methylated,Y,5.04798245,468.6251938,1.927069982,23,3,30.8,36.8,143.2,1.236111657,0.983355748
Methylated,Y,352.5594511,511.4454875,2.435215748,16,15.6,16.4,69.6,160.8,1.087185358,1.22638369
Methylated,Y,-19.6759301,504.6961241,2.668009601,30,6.8,17.8,26.4,73.6,0.974080461,0.951258384
Methylated,Y,-5.836310047,490.2880724,2.601692006,24,7.4,18.8,72.4,119.6,1.360870842,0.967091921
Methylated,Y,-10.80682984,483.6838135,2.549388202,22,13.2,20,80.8,113.2,1.139863107,1.028356376
Methylated,Y,47.61746452,573.2319828,1.801454341,24,16.8,16.8,35.2,75.2,0.620166765,0.911323733
Methylated,N,10.63065346,504.7700211,2.634213519,26,2.4,20.8,96.4,69.6,2.080282822,0.751328685
Methylated,Y,36.34562888,515.0508634,3.264060684,28,9.6,12.4,76.4,100.8,1.373313746,1.163162807
Methylated,N,135.2537081,701.9570645,3.319915586,36,2.2,10.8,92,112,1.786803281,1.299721722
Methylated,Y,108.6903765,616.1755372,3.150897007,27,5.8,28.4,45.2,126.4,1.293082369,1.083352204
Methylated,Y,232.5811877,372.5514016,2.188775161,16,6.6,13.2,47.2,172.4,1.172007466,1.215797952
Methylated,Y,3.193404618,628.3106122,2.680834444,16,12.6,16.8,168.4,123.6,1.506608779,1.151729627
Methylated,Y,6.350283488,350.1277378,2.474165387,20,23.8,30,46.4,106.4,0.8298435,0.805042937
Methylated,Y,-6.488863055,426.0796487,2.541468101,19,10.4,10.4,105.6,105.6,1.438767941,1.150511275
Methylated,N,-31.56992252,346.1876595,1.929013069,13,4.4,26,50.8,311.2,1.327357829,1.532536429
Methylated,Y,129.1751971,639.733102,2.852601492,24,10.2,23.2,55.2,79.2,1.059852487,0.781248912
Methylated,Y,96.69223973,350.5502992,1.534165864,10,26.4,72.4,81.2,115.6,0.855987114,0.415774456
Methylated,Y,-35.60789218,326.9250547,2.177660487,20,4.4,26,19.2,169.6,0.957036241,1.081276463
Methylated,Y,4.549955409,357.0410304,2.780868567,22,10.8,34.6,36.8,106.8,0.926950702,0.762712703
Methylated,N,-22.71955179,413.7614611,2.476049372,14,2.4,41,68.8,166.8,1.542468315,0.958951377
Methylated,N,59.01665241,622.782607,2.980743809,13,6.8,35.6,185.2,93.6,1.652233191,0.747335031
Methylated,Y,98.77763853,414.1673759,2.855750864,28,7.2,12.8,68.8,135.2,1.494924575,1.399414438
Methylated,N,-56.94989303,NA,NA,0,NA,600,NA,600,NA,0
Methylated,Y,70.28378883,494.3755544,2.935973236,24,3,12.4,90,184.4,1.747464251,1.565702897
Methylated,N,54.46172496,513.6289246,2.298859133,16,18,8.4,104,141.2,1.236034637,1.4003888
Methylated,N,93.9813501,583.9186035,3.845591371,54,2.8,6.2,78.4,86,2.18796092,1.344093193
